bbox, 1535.0032, 600.0027, -1040.0000, 1400.0001, 400.0019, 550.0000
cut, 2.5818, 1.0634, -0.3779, -0.412700, 0.031945, 0.781373, 0.467027
cut, 2.5866, 1.0631, -0.3791, -0.414139, 0.034740, 0.780879, 0.466381
cut, 2.5914, 1.0627, -0.3803, -0.415570, 0.037524, 0.780380, 0.465726
cut, 2.5962, 1.0623, -0.3815, -0.416993, 0.040299, 0.779877, 0.465065
cut, 2.6010, 1.0619, -0.3827, -0.418408, 0.043063, 0.779370, 0.464396
cut, 2.6058, 1.0615, -0.3840, -0.419814, 0.045817, 0.778858, 0.463721
cut, 2.6106, 1.0611, -0.3852, -0.421213, 0.048560, 0.778342, 0.463039
cut, 2.6154, 1.0606, -0.3865, -0.422603, 0.051293, 0.777822, 0.462351
cut, 2.6202, 1.0602, -0.3878, -0.423986, 0.054016, 0.777297, 0.461658
cut, 2.6250, 1.0598, -0.3891, -0.425359, 0.056729, 0.776767, 0.460960
cut, 2.6298, 1.0593, -0.3904, -0.426725, 0.059431, 0.776233, 0.460257
cut, 2.6346, 1.0589, -0.3917, -0.428082, 0.062123, 0.775694, 0.459549
cut, 2.6394, 1.0584, -0.3931, -0.429431, 0.064804, 0.775150, 0.458837
cut, 2.6442, 1.0579, -0.3944, -0.430771, 0.067476, 0.774602, 0.458121
cut, 2.6489, 1.0574, -0.3958, -0.432102, 0.070137, 0.774049, 0.457402
cut, 2.6537, 1.0569, -0.3972, -0.433426, 0.072787, 0.773491, 0.456679
cut, 2.6585, 1.0564, -0.3986, -0.434740, 0.075428, 0.772928, 0.455954
cut, 2.6633, 1.0559, -0.4000, -0.436047, 0.078058, 0.772360, 0.455226
cut, 2.6680, 1.0554, -0.4015, -0.437344, 0.080679, 0.771787, 0.454495
cut, 2.6728, 1.0548, -0.4029, -0.438633, 0.083289, 0.771209, 0.453762
cut, 2.6776, 1.0543, -0.4044, -0.439914, 0.085890, 0.770626, 0.453028
cut, 2.6823, 1.0537, -0.4058, -0.441186, 0.088480, 0.770038, 0.452292
cut, 2.6871, 1.0532, -0.4073, -0.442449, 0.091061, 0.769444, 0.451555
cut, 2.6918, 1.0526, -0.4088, -0.443704, 0.093632, 0.768846, 0.450817
cut, 2.6966, 1.0520, -0.4103, -0.444951, 0.096194, 0.768242, 0.450078
cut, 2.7013, 1.0514, -0.4118, -0.446188, 0.098746, 0.767633, 0.449338
cut, 2.7061, 1.0508, -0.4134, -0.447417, 0.101288, 0.767019, 0.448599
cut, 2.7108, 1.0502, -0.4149, -0.448638, 0.103822, 0.766399, 0.447859
cut, 2.7156, 1.0496, -0.4165, -0.449850, 0.106346, 0.765774, 0.447120
cut, 2.7203, 1.0489, -0.4181, -0.451053, 0.108861, 0.765143, 0.446381
cut, 2.7250, 1.0483, -0.4197, -0.452248, 0.111367, 0.764508, 0.445643
cut, 2.7298, 1.0476, -0.4213, -0.453434, 0.113864, 0.763866, 0.444906
cut, 2.7345, 1.0470, -0.4229, -0.454612, 0.116352, 0.763219, 0.444170
cut, 2.7392, 1.0463, -0.4245, -0.455781, 0.118832, 0.762567, 0.443435
cut, 2.7439, 1.0456, -0.4261, -0.456941, 0.121303, 0.761909, 0.442702
cut, 2.7486, 1.0449, -0.4278, -0.458094, 0.123765, 0.761245, 0.441971
cut, 2.7533, 1.0442, -0.4295, -0.459237, 0.126220, 0.760576, 0.441241
cut, 2.7580, 1.0435, -0.4311, -0.460372, 0.128666, 0.759901, 0.440514
cut, 2.7627, 1.0428, -0.4328, -0.461499, 0.131099, 0.759224, 0.439784
cut, 2.7674, 1.0420, -0.4345, -0.462616, 0.133515, 0.758548, 0.439051
cut, 2.7721, 1.0413, -0.4362, -0.463724, 0.135915, 0.757871, 0.438314
cut, 2.7768, 1.0405, -0.4380, -0.464824, 0.138298, 0.757194, 0.437573
cut, 2.7815, 1.0398, -0.4397, -0.465915, 0.140665, 0.756517, 0.436828
cut, 2.7862, 1.0390, -0.4415, -0.466997, 0.143016, 0.755840, 0.436080
cut, 2.7909, 1.0382, -0.4432, -0.468070, 0.145351, 0.755163, 0.435329
cut, 2.7955, 1.0374, -0.4450, -0.469135, 0.147670, 0.754487, 0.434575
cut, 2.8002, 1.0366, -0.4468, -0.470192, 0.149973, 0.753810, 0.433818
cut, 2.8049, 1.0359, -0.4486, -0.471239, 0.152261, 0.753134, 0.433059
cut, 2.8095, 1.0350, -0.4504, -0.472279, 0.154533, 0.752457, 0.432296
cut, 2.8142, 1.0342, -0.4522, -0.473310, 0.156790, 0.751781, 0.431532
cut, 2.8189, 1.0334, -0.4540, -0.474333, 0.159031, 0.751105, 0.430765
cut, 2.8235, 1.0326, -0.4559, -0.475348, 0.161258, 0.750429, 0.429996
cut, 2.8282, 1.0318, -0.4577, -0.476355, 0.163469, 0.749753, 0.429226
cut, 2.8328, 1.0309, -0.4596, -0.477353, 0.165665, 0.749077, 0.428453
cut, 2.8374, 1.0301, -0.4615, -0.478344, 0.167847, 0.748402, 0.427679
cut, 2.8421, 1.0292, -0.4634, -0.479326, 0.170014, 0.747727, 0.426903
cut, 2.8467, 1.0283, -0.4653, -0.480301, 0.172166, 0.747051, 0.426126
cut, 2.8513, 1.0275, -0.4672, -0.481268, 0.174305, 0.746377, 0.425348
cut, 2.8560, 1.0266, -0.4691, -0.482227, 0.176429, 0.745702, 0.424569
cut, 2.8606, 1.0257, -0.4710, -0.483179, 0.178539, 0.745027, 0.423788
cut, 2.8652, 1.0248, -0.4730, -0.484123, 0.180634, 0.744353, 0.423007
cut, 2.8698, 1.0239, -0.4749, -0.485059, 0.182717, 0.743679, 0.422225
cut, 2.8744, 1.0230, -0.4769, -0.485988, 0.184785, 0.743005, 0.421442
cut, 2.8790, 1.0221, -0.4789, -0.486910, 0.186840, 0.742331, 0.420659
cut, 2.8836, 1.0212, -0.4809, -0.487824, 0.188882, 0.741658, 0.419876
cut, 2.8882, 1.0202, -0.4829, -0.488730, 0.190910, 0.740985, 0.419092
cut, 2.8928, 1.0193, -0.4849, -0.489630, 0.192925, 0.740311, 0.418308
cut, 2.8973, 1.0183, -0.4869, -0.490522, 0.194927, 0.739639, 0.417524
cut, 2.9019, 1.0174, -0.4889, -0.491407, 0.196916, 0.738966, 0.416740
cut, 2.9065, 1.0164, -0.4910, -0.492285, 0.198893, 0.738294, 0.415956
cut, 2.9111, 1.0155, -0.4930, -0.493156, 0.200857, 0.737622, 0.415172
cut, 2.9156, 1.0145, -0.4951, -0.494020, 0.202808, 0.736950, 0.414389
cut, 2.9202, 1.0135, -0.4971, -0.494877, 0.204748, 0.736278, 0.413606
cut, 2.9247, 1.0125, -0.4992, -0.495728, 0.206675, 0.735606, 0.412824
cut, 2.9293, 1.0115, -0.5013, -0.496571, 0.208590, 0.734935, 0.412042
cut, 2.9338, 1.0105, -0.5034, -0.497408, 0.210493, 0.734264, 0.411260
cut, 2.9383, 1.0095, -0.5055, -0.498238, 0.212384, 0.733593, 0.410480
cut, 2.9429, 1.0085, -0.5077, -0.499061, 0.214264, 0.732922, 0.409700
cut, 2.9474, 1.0074, -0.5098, -0.499878, 0.216132, 0.732252, 0.408922
cut, 2.9519, 1.0064, -0.5119, -0.500688, 0.217989, 0.731581, 0.408144
cut, 2.9564, 1.0053, -0.5141, -0.501492, 0.219834, 0.730911, 0.407367
cut, 2.9609, 1.0043, -0.5163, -0.502289, 0.221669, 0.730241, 0.406592
cut, 2.9654, 1.0032, -0.5184, -0.503080, 0.223492, 0.729571, 0.405817
cut, 2.9699, 1.0022, -0.5206, -0.503865, 0.225305, 0.728901, 0.405044
cut, 2.9744, 1.0011, -0.5228, -0.504643, 0.227107, 0.728232, 0.404273
cut, 2.9789, 1.0000, -0.5250, -0.505415, 0.228899, 0.727562, 0.403502
cut, 2.9834, 0.9989, -0.5272, -0.506181, 0.230680, 0.726893, 0.402734
cut, 2.9879, 0.9978, -0.5295, -0.506941, 0.232450, 0.726224, 0.401966
cut, 2.9923, 0.9967, -0.5317, -0.507695, 0.234211, 0.725555, 0.401201
cut, 2.9968, 0.9956, -0.5339, -0.508442, 0.235961, 0.724886, 0.400437
cut, 3.0013, 0.9945, -0.5362, -0.509184, 0.237702, 0.724217, 0.399674
cut, 3.0057, 0.9934, -0.5384, -0.509920, 0.239432, 0.723548, 0.398914
cut, 3.0102, 0.9922, -0.5407, -0.510650, 0.241153, 0.722879, 0.398155
cut, 3.0146, 0.9911, -0.5430, -0.511374, 0.242865, 0.722211, 0.397398
cut, 3.0190, 0.9899, -0.5453, -0.512092, 0.244567, 0.721542, 0.396644
cut, 3.0235, 0.9888, -0.5476, -0.512804, 0.246260, 0.720873, 0.395891
cut, 3.0279, 0.9876, -0.5499, -0.513511, 0.247943, 0.720205, 0.395140
cut, 3.0323, 0.9864, -0.5522, -0.514212, 0.249618, 0.719536, 0.394391
cut, 3.0367, 0.9853, -0.5545, -0.514907, 0.251283, 0.718868, 0.393644
cut, 3.0411, 0.9841, -0.5569, -0.515597, 0.252940, 0.718200, 0.392900
cut, 3.0455, 0.9829, -0.5592, -0.516281, 0.254588, 0.717531, 0.392158
cut, 3.0499, 0.9817, -0.5616, -0.516960, 0.256228, 0.716863, 0.391417
cut, 3.0543, 0.9805, -0.5639, -0.517633, 0.257859, 0.716194, 0.390680
cut, 3.0586, 0.9793, -0.5663, -0.518301, 0.259481, 0.715525, 0.389944
cut, 3.0630, 0.9780, -0.5687, -0.518964, 0.261096, 0.714857, 0.389211
cut, 3.0674, 0.9768, -0.5710, -0.519621, 0.262702, 0.714188, 0.388481
cut, 3.0717, 0.9756, -0.5734, -0.520273, 0.264301, 0.713519, 0.387752
cut, 3.0761, 0.9743, -0.5758, -0.520919, 0.265891, 0.712850, 0.387027
cut, 3.0804, 0.9731, -0.5783, -0.521560, 0.267474, 0.712181, 0.386303
cut, 3.0848, 0.9718, -0.5807, -0.522196, 0.269049, 0.711512, 0.385583
cut, 3.0891, 0.9705, -0.5831, -0.522827, 0.270616, 0.710843, 0.384864
cut, 3.0934, 0.9693, -0.5855, -0.523453, 0.272176, 0.710174, 0.384149
cut, 3.0977, 0.9680, -0.5880, -0.524074, 0.273729, 0.709504, 0.383436
cut, 3.1020, 0.9667, -0.5904, -0.524689, 0.275275, 0.708834, 0.382726
cut, 3.1063, 0.9654, -0.5929, -0.525300, 0.276813, 0.708164, 0.382018
cut, 3.1106, 0.9641, -0.5954, -0.525905, 0.278344, 0.707494, 0.381313
cut, 3.1149, 0.9628, -0.5979, -0.526506, 0.279869, 0.706824, 0.380611
cut, 3.1192, 0.9614, -0.6003, -0.527102, 0.281387, 0.706153, 0.379912
cut, 3.1235, 0.9601, -0.6028, -0.527693, 0.282898, 0.705482, 0.379215
cut, 3.1277, 0.9588, -0.6053, -0.528278, 0.284402, 0.704811, 0.378521
cut, 3.1320, 0.9574, -0.6079, -0.528860, 0.285900, 0.704140, 0.377830
cut, 3.1363, 0.9561, -0.6104, -0.529436, 0.287391, 0.703468, 0.377142
cut, 3.1405, 0.9547, -0.6129, -0.530007, 0.288877, 0.702796, 0.376457
cut, 3.1447, 0.9534, -0.6154, -0.530574, 0.290356, 0.702124, 0.375775
cut, 3.1490, 0.9520, -0.6180, -0.531136, 0.291828, 0.701452, 0.375095
cut, 3.1532, 0.9506, -0.6205, -0.531693, 0.293295, 0.700779, 0.374419
cut, 3.1574, 0.9492, -0.6231, -0.532246, 0.294756, 0.700105, 0.373745
cut, 3.1616, 0.9478, -0.6256, -0.532794, 0.296212, 0.699432, 0.373074
cut, 3.1658, 0.9464, -0.6282, -0.533338, 0.297661, 0.698757, 0.372407
cut, 3.1700, 0.9450, -0.6308, -0.533876, 0.299105, 0.698083, 0.371742
cut, 3.1742, 0.9436, -0.6334, -0.534411, 0.300544, 0.697408, 0.371081
cut, 3.1783, 0.9422, -0.6360, -0.534940, 0.301976, 0.696733, 0.370422
cut, 3.1825, 0.9407, -0.6386, -0.535466, 0.303404, 0.696057, 0.369766
cut, 3.1867, 0.9393, -0.6412, -0.535987, 0.304826, 0.695381, 0.369114
cut, 3.1908, 0.9378, -0.6438, -0.536503, 0.306244, 0.694704, 0.368464
cut, 3.1950, 0.9364, -0.6464, -0.537015, 0.307656, 0.694027, 0.367818
cut, 3.1991, 0.9349, -0.6490, -0.537522, 0.309063, 0.693349, 0.367175
cut, 3.2032, 0.9334, -0.6517, -0.538025, 0.310465, 0.692670, 0.366535
cut, 3.2073, 0.9320, -0.6543, -0.538524, 0.311863, 0.691992, 0.365897
cut, 3.2115, 0.9305, -0.6570, -0.539019, 0.313256, 0.691312, 0.365263
cut, 3.2156, 0.9290, -0.6596, -0.539509, 0.314644, 0.690632, 0.364633
cut, 3.2197, 0.9275, -0.6623, -0.539994, 0.316027, 0.689952, 0.364005
cut, 3.2237, 0.9260, -0.6650, -0.540476, 0.317406, 0.689270, 0.363380
cut, 3.2278, 0.9245, -0.6676, -0.540953, 0.318781, 0.688589, 0.362759
cut, 3.2319, 0.9229, -0.6703, -0.541426, 0.320151, 0.687906, 0.362140
cut, 3.2359, 0.9214, -0.6730, -0.541895, 0.321518, 0.687223, 0.361525
cut, 3.2400, 0.9199, -0.6757, -0.542360, 0.322880, 0.686539, 0.360913
cut, 3.2405, 0.9197, -0.6760, -0.542412, 0.323035, 0.686461, 0.360844
p2p,
cut, 1.5335, 0.7952, -0.3400, 0.000000, 0.000000, 1.000000, 0.000000
cut, 1.5335, 0.7952, -1.0385, 0.000000, 0.000000, 1.000000, 0.000000
cut, 1.7850, 0.7952, -1.0385, 0.000000, 0.000000, 1.000000, 0.000000
cut, 1.7889, 0.7926, -1.0368, 0.000066, -0.007376, 0.999933, 0.008974
cut, 1.7928, 0.7899, -1.0351, 0.000129, -0.014569, 0.999737, 0.017729
cut, 1.7966, 0.7872, -1.0334, 0.000189, -0.021579, 0.999422, 0.026263
cut, 1.8005, 0.7846, -1.0317, 0.000246, -0.028406, 0.998998, 0.034575
cut, 1.8044, 0.7819, -1.0300, 0.000299, -0.035049, 0.998474, 0.042666
cut, 1.8082, 0.7792, -1.0282, 0.000350, -0.041509, 0.997859, 0.050536
cut, 1.8113, 0.7771, -1.0269, 0.000380, -0.046438, 0.997320, 0.056540
cut, 1.8147, 0.7772, -1.0241, 0.000243, -0.045135, 0.997305, 0.057847
cut, 1.8182, 0.7773, -1.0214, 0.000106, -0.043814, 0.997287, 0.059154
cut, 1.8217, 0.7773, -1.0187, -0.000033, -0.042476, 0.997266, 0.060460
cut, 1.8252, 0.7774, -1.0159, -0.000172, -0.041121, 0.997243, 0.061764
cut, 1.8288, 0.7775, -1.0132, -0.000313, -0.039749, 0.997217, 0.063065
cut, 1.8323, 0.7775, -1.0106, -0.000454, -0.038362, 0.997189, 0.064363
cut, 1.8359, 0.7776, -1.0079, -0.000596, -0.036958, 0.997157, 0.065656
cut, 1.8394, 0.7777, -1.0053, -0.000739, -0.035538, 0.997123, 0.066945
cut, 1.8430, 0.7777, -1.0026, -0.000883, -0.034103, 0.997086, 0.068227
cut, 1.8466, 0.7778, -1.0000, -0.001028, -0.032652, 0.997047, 0.069503
cut, 1.8502, 0.7779, -0.9974, -0.001173, -0.031187, 0.997004, 0.070772
cut, 1.8539, 0.7780, -0.9949, -0.001320, -0.029707, 0.996959, 0.072032
cut, 1.8575, 0.7781, -0.9923, -0.001467, -0.028213, 0.996911, 0.073283
cut, 1.8612, 0.7781, -0.9898, -0.001615, -0.026704, 0.996860, 0.074525
cut, 1.8648, 0.7782, -0.9872, -0.001763, -0.025182, 0.996807, 0.075756
cut, 1.8685, 0.7783, -0.9847, -0.001913, -0.023647, 0.996751, 0.076976
cut, 1.8722, 0.7784, -0.9823, -0.002063, -0.022098, 0.996692, 0.078184
cut, 1.8759, 0.7785, -0.9798, -0.002213, -0.020537, 0.996631, 0.079378
cut, 1.8796, 0.7786, -0.9773, -0.002365, -0.018963, 0.996567, 0.080559
cut, 1.8834, 0.7787, -0.9749, -0.002517, -0.017377, 0.996500, 0.081725
cut, 1.8871, 0.7787, -0.9725, -0.002670, -0.015779, 0.996431, 0.082876
cut, 1.8909, 0.7788, -0.9701, -0.002823, -0.014169, 0.996360, 0.084011
cut, 1.8947, 0.7789, -0.9677, -0.002977, -0.012549, 0.996287, 0.085129
cut, 1.8985, 0.7790, -0.9654, -0.003132, -0.010917, 0.996211, 0.086228
cut, 1.9023, 0.7791, -0.9631, -0.003288, -0.009276, 0.996133, 0.087309
cut, 1.9061, 0.7792, -0.9607, -0.003444, -0.007624, 0.996053, 0.088371
cut, 1.9099, 0.7793, -0.9584, -0.003601, -0.005962, 0.995970, 0.089412
cut, 1.9137, 0.7794, -0.9562, -0.003758, -0.004291, 0.995886, 0.090432
cut, 1.9176, 0.7794, -0.9539, -0.003917, -0.002611, 0.995800, 0.091431
cut, 1.9214, 0.7795, -0.9517, -0.004076, -0.000922, 0.995713, 0.092406
cut, 1.9253, 0.7796, -0.9494, -0.004235, 0.000775, 0.995623, 0.093358
cut, 1.9292, 0.7797, -0.9472, -0.004396, 0.002480, 0.995532, 0.094286
cut, 1.9331, 0.7798, -0.9451, -0.004557, 0.004193, 0.995440, 0.095188
cut, 1.9370, 0.7799, -0.9429, -0.004719, 0.005913, 0.995346, 0.096064
cut, 1.9409, 0.7799, -0.9407, -0.004881, 0.007640, 0.995252, 0.096913
cut, 1.9448, 0.7800, -0.9386, -0.005045, 0.009373, 0.995156, 0.097735
cut, 1.9488, 0.7801, -0.9365, -0.005209, 0.011112, 0.995059, 0.098528
cut, 1.9527, 0.7802, -0.9344, -0.005374, 0.012857, 0.994961, 0.099292
cut, 1.9567, 0.7802, -0.9324, -0.005540, 0.014608, 0.994862, 0.100026
cut, 1.9606, 0.7803, -0.9303, -0.005707, 0.016363, 0.994763, 0.100728
cut, 1.9646, 0.7804, -0.9283, -0.005875, 0.018123, 0.994663, 0.101399
cut, 1.9686, 0.7804, -0.9263, -0.006044, 0.019887, 0.994563, 0.102038
cut, 1.9726, 0.7805, -0.9243, -0.006213, 0.021655, 0.994463, 0.102643
cut, 1.9766, 0.7806, -0.9223, -0.006384, 0.023426, 0.994363, 0.103214
cut, 1.9806, 0.7806, -0.9204, -0.006556, 0.025200, 0.994263, 0.103750
cut, 1.9846, 0.7807, -0.9184, -0.006729, 0.026977, 0.994162, 0.104250
cut, 1.9887, 0.7807, -0.9165, -0.006901, 0.028732, 0.994064, 0.104705
cut, 1.9929, 0.7808, -0.9146, -0.007050, 0.030239, 0.993984, 0.105036
cut, 1.9972, 0.7808, -0.9126, -0.007173, 0.031456, 0.993924, 0.105230
cut, 2.0016, 0.7809, -0.9107, -0.007270, 0.032403, 0.993886, 0.105294
cut, 2.0061, 0.7809, -0.9087, -0.007346, 0.033095, 0.993869, 0.105236
cut, 2.0108, 0.7809, -0.9067, -0.007400, 0.033552, 0.993872, 0.105064
cut, 2.0155, 0.7810, -0.9046, -0.007434, 0.033791, 0.993893, 0.104784
cut, 2.0204, 0.7810, -0.9026, -0.007452, 0.033828, 0.993931, 0.104405
cut, 2.0254, 0.7810, -0.9006, -0.007453, 0.033683, 0.993986, 0.103933
cut, 2.0304, 0.7810, -0.8986, -0.007440, 0.033372, 0.994055, 0.103376
cut, 2.0355, 0.7810, -0.8966, -0.007414, 0.032912, 0.994136, 0.102741
cut, 2.0407, 0.7810, -0.8946, -0.007378, 0.032322, 0.994228, 0.102036
cut, 2.0460, 0.7810, -0.8926, -0.007332, 0.031618, 0.994330, 0.101267
cut, 2.0513, 0.7810, -0.8906, -0.007278, 0.030820, 0.994439, 0.100443
cut, 2.0566, 0.7810, -0.8886, -0.007218, 0.029943, 0.994554, 0.099572
cut, 2.0620, 0.7809, -0.8867, -0.007154, 0.029006, 0.994673, 0.098659
cut, 2.0674, 0.7809, -0.8848, -0.007086, 0.028027, 0.994795, 0.097714
cut, 2.0729, 0.7808, -0.8829, -0.007016, 0.027023, 0.994918, 0.096743
cut, 2.0783, 0.7808, -0.8811, -0.006947, 0.026013, 0.995041, 0.095754
cut, 2.0838, 0.7807, -0.8793, -0.006879, 0.025014, 0.995162, 0.094756
cut, 2.0893, 0.7806, -0.8775, -0.006814, 0.024045, 0.995282, 0.093755
cut, 2.0948, 0.7805, -0.8758, -0.006752, 0.023123, 0.995397, 0.092760
cut, 2.1002, 0.7804, -0.8741, -0.006697, 0.022267, 0.995508, 0.091779
cut, 2.1057, 0.7803, -0.8725, -0.006649, 0.021493, 0.995613, 0.090818
cut, 2.1112, 0.7802, -0.8710, -0.006594, 0.020646, 0.995719, 0.089850
cut, 2.1167, 0.7801, -0.8694, -0.006524, 0.019622, 0.995830, 0.088855
cut, 2.1223, 0.7799, -0.8679, -0.006441, 0.018445, 0.995943, 0.087839
cut, 2.1280, 0.7797, -0.8665, -0.006347, 0.017140, 0.996057, 0.086809
cut, 2.1338, 0.7796, -0.8651, -0.006244, 0.015729, 0.996171, 0.085771
cut, 2.1395, 0.7794, -0.8637, -0.006134, 0.014239, 0.996283, 0.084733
cut, 2.1453, 0.7792, -0.8624, -0.006020, 0.012691, 0.996392, 0.083700
cut, 2.1511, 0.7790, -0.8612, -0.005902, 0.011111, 0.996497, 0.082680
cut, 2.1569, 0.7789, -0.8600, -0.005784, 0.009521, 0.996597, 0.081678
cut, 2.1627, 0.7787, -0.8589, -0.005666, 0.007947, 0.996691, 0.080701
cut, 2.1686, 0.7785, -0.8578, -0.005551, 0.006410, 0.996778, 0.079756
cut, 2.1743, 0.7783, -0.8568, -0.005441, 0.004936, 0.996859, 0.078849
cut, 2.1801, 0.7781, -0.8559, -0.005337, 0.003546, 0.996934, 0.077986
cut, 2.1858, 0.7780, -0.8551, -0.005241, 0.002265, 0.997001, 0.077174
cut, 2.1915, 0.7778, -0.8543, -0.005155, 0.001116, 0.997062, 0.076419
cut, 2.1971, 0.7777, -0.8536, -0.005080, 0.000121, 0.997116, 0.075727
cut, 2.2026, 0.7776, -0.8530, -0.005019, -0.000696, 0.997163, 0.075105
cut, 2.2081, 0.7774, -0.8524, -0.004973, -0.001312, 0.997203, 0.074558
cut, 2.2135, 0.7773, -0.8520, -0.004943, -0.001705, 0.997238, 0.074093
cut, 2.2188, 0.7773, -0.8516, -0.004932, -0.001850, 0.997265, 0.073716
cut, 2.2239, 0.7772, -0.8513, -0.004941, -0.001726, 0.997286, 0.073434
cut, 2.2290, 0.7772, -0.8512, -0.004971, -0.001308, 0.997300, 0.073252
cut, 2.2339, 0.7771, -0.8511, -0.005025, -0.000574, 0.997306, 0.073176
cut, 2.2388, 0.7771, -0.8511, -0.005088, 0.000289, 0.997303, 0.073212
cut, 2.2438, 0.7772, -0.8513, -0.005129, 0.000840, 0.997292, 0.073354
cut, 2.2490, 0.7772, -0.8515, -0.005147, 0.001087, 0.997274, 0.073596
cut, 2.2542, 0.7773, -0.8518, -0.005144, 0.001053, 0.997249, 0.073932
cut, 2.2596, 0.7774, -0.8522, -0.005121, 0.000761, 0.997218, 0.074356
cut, 2.2650, 0.7775, -0.8527, -0.005081, 0.000235, 0.997181, 0.074863
cut, 2.2705, 0.7776, -0.8533, -0.005025, -0.000503, 0.997137, 0.075446
cut, 2.2761, 0.7778, -0.8540, -0.004954, -0.001430, 0.997087, 0.076099
cut, 2.2817, 0.7779, -0.8547, -0.004871, -0.002522, 0.997030, 0.076816
cut, 2.2874, 0.7781, -0.8555, -0.004777, -0.003756, 0.996967, 0.077592
cut, 2.2932, 0.7782, -0.8564, -0.004673, -0.005109, 0.996896, 0.078419
cut, 2.2989, 0.7784, -0.8574, -0.004562, -0.006559, 0.996819, 0.079293
cut, 2.3047, 0.7786, -0.8584, -0.004445, -0.008080, 0.996736, 0.080207
cut, 2.3105, 0.7788, -0.8595, -0.004324, -0.009650, 0.996645, 0.081155
cut, 2.3164, 0.7790, -0.8607, -0.004202, -0.011246, 0.996549, 0.082131
cut, 2.3222, 0.7791, -0.8619, -0.004080, -0.012843, 0.996448, 0.083128
cut, 2.3280, 0.7793, -0.8632, -0.003959, -0.014418, 0.996342, 0.084140
cut, 2.3337, 0.7795, -0.8645, -0.003843, -0.015946, 0.996232, 0.085162
cut, 2.3395, 0.7797, -0.8659, -0.003733, -0.017405, 0.996120, 0.086186
cut, 2.3452, 0.7798, -0.8673, -0.003631, -0.018769, 0.996007, 0.087206
cut, 2.3508, 0.7800, -0.8688, -0.003539, -0.020015, 0.995894, 0.088217
cut, 2.3564, 0.7801, -0.8703, -0.003460, -0.021118, 0.995783, 0.089211
cut, 2.3620, 0.7803, -0.8718, -0.003395, -0.022056, 0.995675, 0.090182
cut, 2.3674, 0.7804, -0.8734, -0.003344, -0.022837, 0.995571, 0.091131
cut, 2.3729, 0.7805, -0.8751, -0.003289, -0.023668, 0.995463, 0.092096
cut, 2.3783, 0.7806, -0.8768, -0.003227, -0.024573, 0.995350, 0.093077
cut, 2.3838, 0.7807, -0.8785, -0.003161, -0.025534, 0.995233, 0.094067
cut, 2.3893, 0.7807, -0.8803, -0.003090, -0.026532, 0.995113, 0.095057
cut, 2.3948, 0.7808, -0.8821, -0.003018, -0.027549, 0.994991, 0.096041
cut, 2.4002, 0.7809, -0.8840, -0.002945, -0.028567, 0.994869, 0.097010
cut, 2.4057, 0.7809, -0.8859, -0.002873, -0.029569, 0.994747, 0.097958
cut, 2.4111, 0.7809, -0.8878, -0.002804, -0.030535, 0.994627, 0.098876
cut, 2.4164, 0.7810, -0.8897, -0.002739, -0.031449, 0.994511, 0.099758
cut, 2.4217, 0.7810, -0.8917, -0.002680, -0.032292, 0.994400, 0.100595
cut, 2.4270, 0.7810, -0.8937, -0.002628, -0.033047, 0.994295, 0.101381
cut, 2.4322, 0.7810, -0.8957, -0.002586, -0.033696, 0.994199, 0.102108
cut, 2.4374, 0.7810, -0.8977, -0.002554, -0.034222, 0.994113, 0.102769
cut, 2.4425, 0.7810, -0.8997, -0.002534, -0.034606, 0.994039, 0.103357
cut, 2.4474, 0.7810, -0.9017, -0.002528, -0.034831, 0.993978, 0.103865
cut, 2.4523, 0.7810, -0.9038, -0.002537, -0.034879, 0.993932, 0.104285
cut, 2.4572, 0.7809, -0.9058, -0.002564, -0.034734, 0.993903, 0.104611
cut, 2.4619, 0.7809, -0.9078, -0.002609, -0.034377, 0.993892, 0.104835
cut, 2.4665, 0.7809, -0.9098, -0.002675, -0.033790, 0.993900, 0.104949
cut, 2.4709, 0.7808, -0.9118, -0.002763, -0.032957, 0.993928, 0.104948
cut, 2.4753, 0.7808, -0.9137, -0.002875, -0.031858, 0.993976, 0.104822
cut, 2.4795, 0.7807, -0.9157, -0.003012, -0.030477, 0.994046, 0.104566
cut, 2.4836, 0.7807, -0.9176, -0.003176, -0.028799, 0.994137, 0.104172
cut, 2.4876, 0.7806, -0.9195, -0.003349, -0.027017, 0.994235, 0.103706
cut, 2.4917, 0.7806, -0.9215, -0.003521, -0.025236, 0.994334, 0.103204
cut, 2.4957, 0.7805, -0.9234, -0.003691, -0.023458, 0.994432, 0.102666
cut, 2.4997, 0.7805, -0.9254, -0.003860, -0.021682, 0.994531, 0.102093
cut, 2.5037, 0.7804, -0.9274, -0.004028, -0.019910, 0.994629, 0.101487
cut, 2.5076, 0.7803, -0.9294, -0.004195, -0.018142, 0.994728, 0.100848
cut, 2.5116, 0.7803, -0.9315, -0.004361, -0.016377, 0.994825, 0.100177
cut, 2.5156, 0.7802, -0.9335, -0.004526, -0.014618, 0.994922, 0.099474
cut, 2.5195, 0.7801, -0.9356, -0.004690, -0.012862, 0.995019, 0.098741
cut, 2.5235, 0.7800, -0.9377, -0.004853, -0.011113, 0.995115, 0.097978
cut, 2.5274, 0.7800, -0.9398, -0.005014, -0.009368, 0.995210, 0.097186
cut, 2.5313, 0.7799, -0.9419, -0.005176, -0.007630, 0.995303, 0.096366
